# Segments csv created Sun Mar  5 10:54:31 2017
# num_ytids=22160, num_segs=22160, num_unique_labels=527, num_positive_labels=52882
index,YTID,start_seconds,end_seconds,positive_labels,private,unavailable,views,likes,rating,comments
12283,W4qY8rqeTTA,13.0,23.0,/m/03q5_w,False,False,42029,102,0.0,53
12284,W4zrB652Po4,30.0,40.0,"/m/07rjzl8,/m/09x0r",False,False,55197,118,0.0,0
12285,W57xTvMqzRo,0.0,9.0,"/m/01swy6,/m/04rlf",False,False,18451,8,0.0,10
12286,W5BB6pubJZI,540.0,550.0,"/m/026t6,/m/02k_mr,/m/0l14md",False,False,166634,1910,0.0,487
12287,W5Fw5vARCeU,0.0,10.0,"/m/04rlf,/m/07q6cd_,/m/09x0r",False,False,0,0,0.0,0
12288,W5TKOzpFWpo,110.0,120.0,/m/01j4z9,False,False,228466,1495,0.0,425
12289,W5nq1ytuzAw,420.0,430.0,"/m/04rlf,/m/07pc8lb,/t/dd00129",False,False,37929,154,0.0,13
12290,W5pCEmL5Rfc,220.0,230.0,"/m/01d380,/m/07k1x,/m/0_ksk",False,False,47400,292,0.0,136
12291,W61SHfcSySQ,40.0,50.0,"/m/03p19w,/m/09x0r",False,False,19043,41,0.0,4
12292,W65c_uSH4mg,200.0,210.0,"/m/07rn7sz,/m/09x0r",False,False,87538,1401,0.0,114
12293,W69vj4EZ2Ts,100.0,110.0,"/m/015lz1,/m/04rlf,/t/dd00005",False,False,115724,4485,0.0,0
12294,W6GWAWBuJFo,30.0,40.0,"/m/032s66,/m/0_1c",False,False,33869,135,0.0,11
12295,W6NeNJF5ggU,30.0,40.0,"/m/07rgt08,/m/07s04w4,/m/09x0r",False,False,443410,1406,0.0,50
12296,W6_eJh2R2TM,0.0,10.0,"/m/02l6bg,/m/04rlf,/t/dd00125",False,False,48356,115,0.0,1
12297,W70XkdHSQPA,30.0,40.0,"/m/018vs,/m/04rlf",False,False,3788701,75124,0.0,2700
12298,W77s6g96F5g,30.0,40.0,"/m/015p6,/m/01rd7k,/m/020bb7,/m/025rv6n,/m/07svc2k,/m/0ch8v",False,True,0,0,0.0,0
12299,W7KGqcmQSEY,280.0,290.0,"/m/04rlf,/m/07lnk",False,False,399612,3024,0.0,128
12300,W7feeDJ8iNk,110.0,120.0,"/m/032s66,/m/073cg4",False,False,19212,37,0.0,33
12301,W7fwqEPX-Co,390.0,400.0,/m/0283d,False,True,0,0,0.0,0
12302,W7i4LkdSfjw,520.0,530.0,"/m/026t6,/m/0342h,/m/03lty,/m/04rlf,/m/06by7,/t/dd00036",False,False,106371,1182,0.0,126
12303,W7qiSqCQmGI,130.0,140.0,"/m/09x0r,/m/0dv5r",False,True,0,0,0.0,0
12304,W7sPeLKGTqY,370.0,380.0,"/m/04rlf,/m/09x0r,/m/0cj0r,/t/dd00125",False,False,146287,351,0.0,0
12305,W8IOz3qRU_0,0.0,2.0,"/m/025rv6n,/m/07qn5dc,/m/09b5t",False,False,724025,886,0.0,10
12306,W8Iypl6KH90,30.0,40.0,"/m/01j4z9,/m/09x0r",False,False,216999,302,0.0,59
12307,W8WFs-QDZnc,9.0,19.0,"/m/032s66,/m/0_1c",False,False,36732,28,0.0,12
12308,W8Xv3Q2kGRA,30.0,40.0,"/m/02p0sh1,/m/04rlf",False,False,63393,37,0.0,30
12309,W8b5T4LJCOw,10.0,20.0,"/m/019jd,/m/03m9d0z,/m/06q74,/t/dd00092",False,False,16226,108,0.0,7
12310,W8jckrOKpZk,0.0,10.0,"/m/07s02z0,/m/09x0r",False,True,0,0,0.0,0
12311,W8ls_HeuvMs,10.0,20.0,/m/0395lw,False,True,0,0,0.0,0
12312,W8pyg_RKH6k,70.0,80.0,/m/07rqsjt,False,False,57928,392,0.0,143
12313,W9saRz0J_Bk,30.0,40.0,/m/07rbp7_,False,False,6843,13,0.0,1
12314,W9uvQ_k8gqs,30.0,40.0,"/m/01jnbd,/m/09x0r",False,False,168342,624,0.0,271
12315,W9wh3kyMKJU,10.0,20.0,"/m/03k3r,/m/04rlf,/m/09x0r,/m/0jbk",False,True,0,0,0.0,0
12316,W9yEHmRcmos,510.0,520.0,"/m/07cx4,/m/09x0r",False,False,490950,6513,0.0,285
12317,WA3MiAwQkDQ,100.0,110.0,/m/05rj2,False,False,0,0,0.0,0
12318,WA49Qjw52lg,10.0,20.0,"/m/032s66,/m/04zjc",False,False,259030,261,0.0,236
12319,WA4P0kRomh4,30.0,40.0,"/m/015lz1,/m/04rlf,/m/0dls3",False,False,299621,2188,0.0,882
12320,WAF7QhuLl5w,310.0,320.0,/m/02bk07,False,False,351156,1466,0.0,170
12321,WAaz2BM4sbI,0.0,5.0,"/m/07pdhp0,/m/09x0r",False,False,194151,162,0.0,45
12322,WAhuBGcAzB8,60.0,70.0,/m/0brhx,False,True,0,0,0.0,0
12323,WAxDN-FyPn8,80.0,90.0,"/m/04rlf,/t/dd00033",False,False,437604,2079,0.0,345
12324,WAyJuknCw3Y,220.0,230.0,"/m/02bm9n,/m/0l7xg,/t/dd00077",False,False,479364,3778,0.0,340
12325,WAz5gV1IYtY,40.0,50.0,/m/07rknqz,False,False,199831,1454,0.0,418
12326,WBBKiXYVEdM,170.0,180.0,"/m/02v2lh,/m/032n05,/m/04rlf",False,False,16596,27,0.0,1
12327,WBZCakexsGI,20.0,30.0,"/m/01z7dr,/m/04rlf",False,False,188203,118,0.0,35
12328,WB_UsHbZibU,60.0,70.0,/m/0l156k,False,False,24652,258,0.0,0
12329,WBbC6__VvNw,220.0,230.0,"/m/09x0r,/t/dd00001,/t/dd00125",False,False,0,0,0.0,0
12330,WBrkCWb9W-8,30.0,40.0,"/m/04gxbd,/m/09x0r",False,False,9632,35,0.0,4
12331,WC5y43t0Jlg,60.0,70.0,"/m/02bm9n,/m/05zc1,/m/0l7xg,/t/dd00077",False,False,3883,4,0.0,4
12332,WCFt-dggFlk,30.0,40.0,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv",False,False,50003,36,0.0,2
12333,WCiS9IDILQg,60.0,70.0,"/m/04rlf,/m/04szw,/m/07y_7,/m/0ggq0m,/m/0l14_3,/t/dd00125",False,False,268533,482,0.0,163
12334,WCl93HBuj60,490.0,500.0,"/m/026t6,/m/03_d0,/m/04rlf,/m/04szw,/m/0l156b",False,False,22301,99,0.0,18
12335,WCo_yjQMttg,230.0,240.0,"/m/04rlf,/m/04szw,/m/05r5wn,/m/09x0r",False,False,18720,71,0.0,8
12336,WD3rI0TZfB0,40.0,50.0,"/m/07qv_x_,/m/09x0r",False,False,49840,151,0.0,7
12337,WDZdy6TtcYI,0.0,10.0,"/m/09x0r,/m/0g6b5",False,False,41666,53,0.0,14
12338,WDa5Uo4xOTM,2.0,12.0,"/m/04rlf,/m/09x0r,/t/dd00018",False,False,0,0,0.0,0
12339,WDbR2wnsTeo,0.0,10.0,"/m/01jg1z,/m/08p9q4",False,False,5611,15,0.0,5
12340,WDlcKaKTSoI,60.0,70.0,"/m/02jz0l,/m/03dnzn,/m/0838f",False,True,0,0,0.0,0
12341,WE0JqjuhaQI,30.0,40.0,"/m/02lkt,/m/04rlf,/m/05lls,/m/07gxw",False,False,101644,282,0.0,16
12342,WEBiTsBkOQE,330.0,340.0,"/m/07pbtc8,/m/09x0r",False,False,80922,450,0.0,128
12343,WEGeGwGX820,30.0,40.0,/m/07qc9xj,False,False,28052,9,0.0,4
12344,WEWhLwX6STA,5.0,15.0,"/m/03kmc9,/m/0dgbq",False,False,45857,123,0.0,26
12345,WEXJSNm_T0o,180.0,190.0,"/m/015lz1,/m/0l14jd,/m/0y4f8,/m/0z9c",False,False,84833,223,0.0,4
12346,WEbmYp5VVcw,30.0,40.0,"/m/07qjznl,/m/09x0r",False,False,139045,499,0.0,22
12347,WEyCINkkR-Q,41.0,51.0,/m/0c2wf,False,False,98571,554,0.0,67
12348,WEySUEWdSDQ,140.0,150.0,/m/07plct2,False,False,9128,30,0.0,2
12349,WF6QmF1ZG9o,0.0,5.0,/m/0912c9,False,False,580588,500,0.0,49
12350,WFXh2N_FSxw,30.0,40.0,"/m/02qldy,/m/09x0r",False,False,1862,96,0.0,34
12351,WFddq_Zec3M,40.0,50.0,"/m/07st88b,/m/09ld4",False,False,69859,1213,0.0,56
12352,WFdura21G1Q,30.0,40.0,"/m/04rlf,/m/09x0r,/m/0b9m1",False,False,155516,5318,0.0,270
12353,WG-Jhp5a-x0,70.0,80.0,"/m/01c194,/m/02bk07,/m/04rlf,/m/0jtg0",False,True,0,0,0.0,0
12354,WG0O7egnawI,50.0,60.0,/m/018w8,False,True,0,0,0.0,0
12355,WGH6v8_0PKQ,0.0,10.0,"/m/07rjzl8,/m/09x0r",False,False,0,0,0.0,0
12356,WGSW5yAHb4Y,60.0,70.0,/m/01m2v,False,False,264155,623,0.0,120
12357,WGmXQS1c9Ek,500.0,510.0,"/m/02c8p,/m/09x0r,/t/dd00125",False,True,0,0,0.0,0
12358,WGtP-6_eTkY,30.0,40.0,"/m/04rlf,/m/07qwdck",False,False,36680,74,0.0,9
12359,WH9D6yBJwQk,100.0,110.0,/m/03l9g,False,False,143312,648,0.0,38
12360,WHFFyxCgN9Y,30.0,40.0,"/m/03kmc9,/m/0dgbq",False,False,76775,282,0.0,206
12361,WHLbGh7WwNY,40.0,50.0,/m/04gxbd,False,False,21920,56,0.0,9
12362,WHSe2LcuCdg,30.0,40.0,"/m/04rlf,/m/07qn4z3",False,False,81322,815,0.0,60
12363,WHW_r9SFmIs,540.0,550.0,"/m/014yck,/m/07yv9,/m/0cmf2,/m/0k5j",False,False,59639,106,0.0,28
12364,WH_wR-8OVds,20.0,30.0,"/m/01d3sd,/m/07q0yl5",False,False,80121,245,0.0,13
12365,WHvURI0YXqc,0.0,10.0,/m/07qjznt,False,False,133132,477,0.0,24
12366,WI2d5vDJeLo,270.0,280.0,"/m/018vs,/m/02fxyj,/m/0342h,/m/04rlf,/m/04szw,/m/0fx80y",False,False,21471,86,0.0,17
12367,WIC9ZtEWc6g,20.0,30.0,/m/09t49,False,False,69175,45,0.0,29
12368,WIokYIEUg1Y,580.0,590.0,"/m/015vgc,/m/04rlf",False,False,2669580,13010,0.0,583
12369,WIuLaxWIAAI,230.0,240.0,"/m/026t6,/m/02hnl,/m/02k_mr,/m/03t3fj,/m/06rvn,/m/0bm02,/m/0l14md",False,False,215158,2684,0.0,219
12370,WJ0ZY5KzjJo,0.0,10.0,"/m/04rlf,/m/07pc8lb",False,False,36902,148,0.0,38
12371,WJaWSIC2m8k,31.0,41.0,/m/07n_g,False,False,4975,12,0.0,3
12372,WJcaxEPB3lI,11.0,21.0,/m/0150b9,False,False,9933,13,0.0,3
12373,WK-gdfCurCg,10.0,20.0,"/m/01sm1g,/m/0l14md",False,False,3618,15,0.0,0
12374,WKDgLWhb0ro,30.0,40.0,"/m/03kmc9,/m/0dgbq",False,False,99430,172,0.0,139
12375,WKL40jfQD3g,120.0,130.0,"/m/01kcd,/m/0319l",False,False,42181,93,0.0,22
12376,WKNrMh2Fepo,10.0,20.0,"/m/07pdhp0,/m/07s12q4",False,False,0,0,0.0,0
12377,WKVPTC1sfWE,10.0,20.0,"/m/019jd,/m/0hsrw",False,False,12088,58,0.0,6
12378,WKXNNK92_Mg,0.0,10.0,"/m/03mb9,/m/04rlf,/m/08cyft",False,False,832041,2655,0.0,265
12379,WKYUiLace9Y,210.0,220.0,"/m/026z9,/m/04rlf",False,False,532069,3890,0.0,590
12380,WKknvhyBcSE,70.0,80.0,/m/06hps,False,False,24401,122,0.0,164
12381,WL-8x_1MJpU,30.0,40.0,"/m/04rlf,/m/07qdb04",False,False,251742,2448,0.0,422
12382,WLP4lpH3U40,0.0,10.0,"/m/07qv4k0,/m/09x0r",False,False,0,0,0.0,0
12383,WLjjbOBFt8g,440.0,450.0,"/m/03qc9zr,/m/04rlf,/m/09x0r",False,False,171360,371,0.0,0
12384,WMObZJPsnkE,20.0,30.0,"/m/03q5_w,/m/09x0r",False,False,76956,403,0.0,14
12385,WMQa5nW7jAM,120.0,130.0,"/m/01g50p,/m/04zmvq,/m/06d_3,/m/07jdr,/m/07rwm0c",False,False,78142,372,0.0,60
12386,WMeoaVvKic8,30.0,40.0,"/m/03cczk,/m/07s12q4",False,False,21530,126,0.0,0
12387,WMsGCMfaKbs,220.0,230.0,"/m/05zppz,/m/09x0r",False,False,1791978,7254,0.0,243
12388,WMw6PG4caDU,480.0,490.0,"/m/015p6,/m/04s8yn,/m/07r5c2p,/m/09x0r,/t/dd00129",False,False,145146,3491,0.0,269
12389,WNUb2d9nC_M,30.0,40.0,"/m/09x0r,/m/0c2wf",False,False,66243,463,0.0,65
12390,WNmAlKrAPjQ,240.0,250.0,"/m/04rlf,/t/dd00033",False,False,602010,2748,0.0,0
12391,WNruH2zu804,50.0,60.0,"/m/06xkwv,/m/07rcgpl",False,False,14503,65,0.0,11
12392,WNueW-3FF6g,30.0,40.0,"/m/0463cq4,/m/04rlf,/m/09x0r",False,False,107422,15,0.0,0
12393,WNx9AzSOTPk,100.0,110.0,/m/02qmj0d,False,False,21604,332,0.0,25
12394,WO3CaMvZa_U,30.0,40.0,"/m/04rlf,/m/07qsvvw,/m/09x0r",False,True,0,0,0.0,0
12395,WOJoGsk15eA,20.0,30.0,"/m/01hnzm,/m/0342h,/m/04rlf",False,False,2499913,28743,0.0,1200
12396,WOPkSaiPun4,30.0,40.0,"/m/04rlf,/m/07qv_x_",False,False,14462,55,0.0,3
12397,WOSCX6icco0,0.0,10.0,"/m/07rknqz,/m/07yv9,/m/0h9mv,/m/0k4j,/m/0ltv",False,False,117917,31,0.0,10
12398,WOaXqolsvg8,30.0,40.0,/g/122z_qxw,False,True,0,0,0.0,0
12399,WOnLnbOPJK8,30.0,40.0,"/m/07rgt08,/m/07s04w4,/m/09x0r",False,False,152883,230,0.0,13
12400,WOoqg3eoYgI,0.0,10.0,"/m/04rlf,/m/09x0r,/m/0dl9sf8",False,False,30429,70,0.0,4
12401,WOzDG_3PYws,10.0,20.0,"/m/04rlf,/m/04szw,/m/04wptg",False,False,31321,80,0.0,4
12402,WP5bmY56fc8,450.0,460.0,/m/01g90h,False,True,0,0,0.0,0
12403,WP7F7PQb454,360.0,370.0,/m/04fgwm,False,False,47641,181,0.0,34
12404,WPF49m1VuMo,360.0,370.0,"/m/015lz1,/m/03qtwd,/m/04rlf,/m/0l14jd",False,False,290065,982,0.0,30
12405,WPvMJ0LMTtY,210.0,220.0,"/m/02v2lh,/m/04rlf",False,False,0,0,0.0,0
12406,WQ0z1lZqpR0,30.0,40.0,"/m/03r5q_,/m/04rlf",False,False,114213,406,0.0,83
12407,WQ17ochP5LI,30.0,40.0,"/m/04rmv,/m/09x0r",False,True,0,0,0.0,0
12408,WQ7gArNmqK0,30.0,40.0,"/m/04229,/m/09x0r",False,False,130369,524,0.0,100
12409,WQBVIFHMJ40,50.0,60.0,"/m/012xff,/m/04fgwm",False,False,3052,4,0.0,0
12410,WQIWwnQm-KI,10.0,20.0,"/m/02rhddq,/m/09x0r",False,False,12349,6,0.0,4
12411,WQNJDWRsG3s,250.0,260.0,"/m/04k94,/m/07pqc89,/m/0838f,/m/09x0r,/t/dd00128",False,False,105093,577,0.0,83
12412,WQWUEZtm8Jw,30.0,40.0,"/m/012n7d,/m/012ndj,/m/03j1ly,/m/03kmc9",False,False,1506991,4642,0.0,96
12413,WQcS2qPupwQ,60.0,70.0,"/m/012f08,/m/04gxbd,/m/07yv9,/m/09x0r,/m/0k4j",False,False,117370,1297,0.0,67
12414,WQsuFvw43RA,30.0,40.0,"/m/02v2lh,/m/04rlf,/m/0fd3y",False,False,260144,1027,0.0,74
12415,WQvdabO-0yw,240.0,250.0,/m/07rqsjt,False,False,54596,615,0.0,67
12416,WR0-PKQswC4,0.0,10.0,/m/05w3f,False,True,0,0,0.0,0
12417,WRBthmGrSUE,30.0,40.0,"/m/015lz1,/m/04rlf,/m/0dq0md",False,False,75089046,139797,0.0,2500
12418,WRZGYDh7qRo,60.0,70.0,"/m/015lz1,/m/03lty,/m/04rlf,/m/05w3f,/m/06by7,/m/074ft",False,False,188690,441,0.0,142
12419,WRbanGuV__s,60.0,70.0,"/m/015lz1,/m/0326g,/m/04rlf",False,False,102087,160,0.0,15
12420,WRfobDRCIOc,30.0,40.0,"/m/01z7dr,/m/04rlf",False,False,5475,0,0.0,2
12421,WRjF6A9J2To,0.0,10.0,"/m/025rv6n,/m/07qwf61,/m/0dbvp",False,False,48349,247,0.0,175
12422,WSLH-UmF3Ss,30.0,40.0,/m/03p19w,False,False,34682,123,0.0,2
12423,WSMdqFEjGXE,120.0,130.0,"/m/01xqw,/m/02fsn,/m/07y_7,/m/0l14_3",False,False,32110,45,0.0,4
12424,WSfEqehn3X0,30.0,40.0,"/m/04rlf,/m/07qnq_y",False,False,260345,3054,0.0,148
12425,WT2iyJmKkc8,120.0,130.0,"/m/01hgjl,/m/02lkt,/m/04rlf,/m/09x0r",False,False,414398,7197,0.0,111
12426,WT4kmbYODYc,30.0,40.0,"/m/01j3sz,/m/09x0r,/t/dd00001,/t/dd00125",False,False,673616,2190,0.0,79
12427,WTGB7SQD5ck,70.0,80.0,"/m/03mb9,/m/04rlf,/m/07gxw,/m/07lnk",False,False,4430,7,0.0,3
12428,WTNgM3kwYp8,260.0,270.0,"/m/04rlf,/m/07prgkl,/m/09x0r",False,False,14486,34,0.0,18
12429,WTqz0yblh4E,70.0,80.0,/m/0242l,False,False,16526,26,0.0,6
12430,WUEWN3mZWcU,30.0,40.0,"/m/04rlf,/t/dd00032",False,False,105776,149,0.0,31
12431,WUJ81SYub4I,170.0,180.0,"/m/018vs,/m/0342h,/m/04rlf,/m/04szw,/m/09x0r,/m/0b9m1",False,False,42942,115,0.0,17
12432,WUPkRGH2dYU,20.0,30.0,/m/0mbct,False,False,13310,185,0.0,19
12433,WUb1dej-7cs,20.0,30.0,/m/04fq5q,False,False,8235,53,0.0,24
12434,WVVSwGwNAyo,30.0,40.0,"/m/016cjb,/m/04rlf,/m/06j6l",False,False,237437,529,0.0,0
12435,WVe87DaQfu0,30.0,40.0,"/m/01jnbd,/m/02rr_,/m/04rlf,/m/07m2kt,/m/0g12c5",False,False,33521,42,0.0,12
12436,WVlr_ldc0sc,90.0,100.0,"/m/04rlf,/m/06cqb",False,True,0,0,0.0,0
12437,WW8tmCg7B28,360.0,370.0,"/m/04rlf,/m/07pyy8b,/m/09x0r,/m/0jbk",False,False,9107,43,0.0,4
12438,WWIT13tTW7c,190.0,200.0,"/m/01kcd,/m/01wy6,/m/06ncr",False,False,35443,305,0.0,3
12439,WWIsvx4Vg7c,21.0,31.0,/m/02fs_r,False,False,172153,401,0.0,78
12440,WWYNTS4vBbc,30.0,40.0,"/m/01z47d,/m/07cx4,/m/09x0r",False,False,8818,0,0.0,0
12441,WWdVMv8L0fU,12.0,22.0,"/m/01y3hg,/m/04rlf",False,False,26490,20,0.0,0
12442,WXHjfzy5K-M,30.0,40.0,"/m/04rlf,/m/0m0jc",False,True,0,0,0.0,0
12443,WYbD9YUrf_4,80.0,90.0,"/m/0192l,/m/085jw",False,False,130683,563,0.0,15
12444,WYgx9ZmFhII,230.0,240.0,"/m/07rkbfh,/m/09x0r",False,True,0,0,0.0,0
12445,WYle9IF5rgs,80.0,90.0,"/m/02rhddq,/m/07yv9,/m/0k4j",False,False,20650,10,0.0,1
12446,WYtXPShpUC8,270.0,280.0,"/m/07p9k1k,/m/07ptfmf,/m/0dxrf",False,False,230309,619,0.0,32
12447,WYupmAD1RP8,10.0,20.0,"/m/0k65p,/t/dd00125",False,False,15683,166,0.0,0
12448,WYxXUBP_XaM,210.0,220.0,"/m/03qjg,/m/085jw",False,False,136112,1675,0.0,65
12449,WZ2KizFuslc,14.0,24.0,/m/07rbp7_,False,False,15963,51,0.0,0
12450,WZK-WlnU_k4,130.0,140.0,/m/01z7dr,False,False,746658,8337,0.0,1300
12451,WZZTSURpj0A,90.0,100.0,"/m/02jz0l,/m/03dnzn,/m/0838f",False,False,28143,169,0.0,0
12452,WZZzouc7n54,350.0,360.0,"/m/09x0r,/m/0llzx",False,False,189295,2739,0.0,112
12453,WZd2nT2Afds,30.0,40.0,"/m/0395lw,/m/09x0r,/t/dd00126",False,False,111956,592,0.0,41
12454,WZoQD6cInx8,360.0,370.0,"/m/07phhsh,/m/07q2z82,/m/07yv9,/m/09x0r,/m/0k4j",False,False,0,0,0.0,0
12455,WZp8IGE9qOA,270.0,280.0,"/m/02mk9,/m/04229",False,False,221795,365,0.0,79
12456,W_1YEyhD3ko,140.0,150.0,"/m/03j1ly,/m/03kmc9,/m/04qvtq",False,False,779310,515,0.0,40
12457,W_979HkE4EI,30.0,40.0,"/m/026t6,/m/02hnl,/m/02k_mr,/m/06rvn,/m/0bm02,/m/0l14md",False,False,197964,179,0.0,28
12458,W_BBLweC2_Q,10.0,20.0,"/m/03cczk,/m/07s12q4,/m/09x0r,/t/dd00125",False,True,0,0,0.0,0
12459,W_BfYIHg7j4,50.0,60.0,"/m/025_jnm,/m/09x0r,/t/dd00125",False,False,0,0,0.0,0
12460,W_DsHCic534,20.0,30.0,/m/07pkxdp,False,False,521469,4699,0.0,701
12461,W_F2LksmCI8,20.0,30.0,"/m/012xff,/m/09x0r",False,False,25911,39,0.0,6
12462,W_K-o9jP4tQ,80.0,90.0,"/m/03p19w,/m/09x0r,/t/dd00129",False,False,11490,48,0.0,8
12463,W_MZo88gzrA,50.0,60.0,"/m/015lz1,/m/05rwpb",False,False,392069,788,0.0,237
12464,W_WsiAH3m3U,0.0,10.0,/m/01v_m0,False,False,61322,267,0.0,67
12465,W_WydSHOfhg,30.0,40.0,"/m/0145m,/m/04rlf",False,False,935765,3882,0.0,138
12466,W_nugIRtchs,350.0,360.0,"/m/04rlf,/m/07p78v5",False,False,7242,37,0.0,4
12467,W_zgEkvp4xU,140.0,150.0,"/m/0164x2,/m/04rlf",False,False,9008237,32530,0.0,3300
12468,WaF4K6-22a0,40.0,50.0,"/m/01280g,/m/0jbk",False,False,20673135,14969,0.0,244
12469,WaLDwN9Lejs,90.0,100.0,"/m/01jg02,/m/07p_0gm,/m/07rcgpl",False,False,75277,27,0.0,0
12470,WaYQpT9QJyE,30.0,40.0,/m/01m4t,False,False,103223,249,0.0,54
12471,Waljosxqz0Y,0.0,10.0,/m/039jq,False,False,362060,648,0.0,36
12472,WanZXdTC_JU,26.0,36.0,/m/04fgwm,False,False,17987,36,0.0,9
12473,Wb3ZTFSc7bc,120.0,130.0,"/m/024dl,/m/09x0r",False,False,43491,36,0.0,6
12474,WbOBU0bZG0A,30.0,40.0,"/m/07qmpdm,/m/09x0r",False,False,132868,1147,0.0,146
12475,Wbas2Hie-1c,30.0,40.0,/m/07q4ntr,False,True,0,0,0.0,0
12476,WbcdENpeJP0,140.0,150.0,"/m/024dl,/m/09x0r",False,False,126110,396,0.0,105
12477,Wbe-sTMDMiA,50.0,60.0,"/m/01bjv,/m/02rhddq,/m/07yv9,/t/dd00128",False,True,0,0,0.0,0
12478,WcBTLEg-wps,120.0,130.0,"/m/04rlf,/m/05r5wn,/m/0g293",False,True,0,0,0.0,0
12479,WcC9sKxJ1gI,10.0,20.0,"/m/085jw,/m/0l14l2",False,False,22032,75,0.0,7
12480,WcGvl6SBIko,10.0,20.0,"/m/039jq,/m/07pc8lb",False,False,148114,1005,0.0,0
12481,WcPOPDxcLD8,0.0,10.0,/m/025wky1,False,False,47562,113,0.0,20
12482,WcQdpMbE4Xk,330.0,340.0,"/m/01h8n0,/m/09x0r",False,True,0,0,0.0,0
12483,Wd29y5QBPZE,0.0,10.0,/m/07pc8lb,False,False,54916,90,0.0,5
12484,Wd4T3iTsgrI,10.0,20.0,"/m/01kcd,/m/0319l",False,False,25035,627,0.0,86
12485,WdD4TtenRPA,60.0,70.0,"/m/019jd,/m/034srq,/m/03m9d0z,/m/056ks2,/m/05kq4,/t/dd00092",False,False,14818,10,0.0,0
12486,WdNu0Yh85bM,250.0,260.0,"/m/028v0c,/t/dd00125",False,False,1339905,29243,0.0,844
12487,WdTzXm3ntZY,10.0,20.0,/m/07rdhzs,False,False,135016,28,0.0,0
12488,Wda-W9ffmk4,20.0,30.0,/m/05x_td,False,False,34862,50,0.0,16
12489,WdbqtOqFikk,330.0,340.0,"/m/07r4k75,/m/09x0r",False,False,16798,123,0.0,42
12490,WdhAku9Codg,130.0,140.0,"/m/01bns_,/m/04rlf,/m/07xzm",False,False,440633,1425,0.0,20
12491,WditOomsdRU,70.0,80.0,"/m/03m5k,/m/07y_7,/m/0d8_n,/m/0l14_3",False,False,146467,1630,0.0,65
12492,Wdl7A3de0L4,120.0,130.0,"/m/0342h,/m/04rlf,/m/04szw,/m/07xzm,/m/0fx80y,/m/0ggq0m",False,False,141624,534,0.0,52
12493,WdxNikVdK-U,410.0,420.0,"/m/015vgc,/m/04rlf,/m/04szw,/m/0ggq0m,/m/0jtg0,/m/0l14_3",False,False,92280,470,0.0,5
12494,We3IVaAjo2w,80.0,90.0,"/m/04rlf,/m/09x0r,/t/dd00126,/t/dd00127",False,False,706023,715,0.0,72
12495,We75Jb96g_s,0.0,10.0,"/m/04rlf,/m/0dl5d",False,False,549046,2690,0.0,280
12496,We9P_UcHNk8,30.0,40.0,"/m/04rlf,/m/06w87,/m/0fx80y",False,False,259234,1416,0.0,135
12497,WeNPVgAMk2c,30.0,40.0,"/m/04rlf,/m/0l156b",False,False,29035,50,0.0,2
12498,WeNptLnL71Q,300.0,310.0,"/m/01g90h,/m/0lyf6",False,False,0,0,0.0,0
12499,We_J8pL-P58,30.0,40.0,/m/07qv4k0,False,False,44333,32,0.0,25
12500,Wel34z17MMw,270.0,280.0,"/m/04rlf,/m/0790c,/m/0c1dj",False,False,23227,113,0.0,9
12501,Werch1AIKnE,400.0,410.0,/m/039jq,False,False,178498,1136,0.0,93
12502,WesX1BgSMzA,70.0,80.0,"/m/03vt0,/m/09xqv",False,False,284233,496,0.0,13
12503,Wf_wfMaRAkI,30.0,40.0,/m/05_wcq,False,False,99918,507,0.0,43
12504,WfehVmSEyLQ,210.0,220.0,"/m/01b82r,/m/07pdjhy,/m/083vt",False,False,204303,1453,0.0,81
12505,Wg8I2D2oeHs,11.0,21.0,/m/0dv3j,False,False,39236,8,0.0,9
12506,WgjxjmeAWJE,100.0,110.0,/m/03r5q_,False,True,0,0,0.0,0
12507,Wh5JSj89tW8,40.0,50.0,"/m/0342h,/m/04rlf,/m/04szw,/m/0b_fwt,/m/0fx80y,/t/dd00125",False,False,123228,92,0.0,5
12508,Wh8-lpR-3WM,30.0,40.0,/m/07plct2,False,False,2810,10,0.0,0
12509,WhI_e7hH99w,120.0,130.0,"/m/039jq,/m/09x0r",False,True,0,0,0.0,0
12510,WhoXEyIecrA,60.0,70.0,"/m/07p9k1k,/m/07ptfmf,/m/0dxrf",False,False,61639,70,0.0,12
12511,WhqTqqzGRng,10.0,20.0,"/m/03qtwd,/m/053hz1,/t/dd00135",False,False,19547,73,0.0,1
12512,Whw1v0fFkoI,0.0,5.0,"/m/09x0r,/m/0dl9sf8",False,False,14258,20,0.0,0
12513,Wi4k0FCmBEw,280.0,290.0,"/m/01g50p,/m/06d_3,/m/07jdr,/t/dd00048",False,False,8670,28,0.0,0
12514,WiAFUo2nxIk,30.0,40.0,"/m/01hgjl,/m/04rlf",False,False,709805,2130,0.0,0
12515,WiVLgHykmFc,30.0,40.0,"/m/07q0yl5,/m/09x0r",False,False,31726,100,0.0,7
12516,WiiKbIKzZd0,300.0,310.0,"/m/04rlf,/m/07rrh0c,/m/09x0r",False,True,0,0,0.0,0
12517,Wiooug3f5bc,30.0,40.0,/m/07qlwh6,False,False,55486,115,0.0,22
